departamento,partido,candidato,votos,codigo_candidato,nombre_candidato,tipo_registro,estado_primera_vuelta,bloque_referencia_2v,departamento_nombre,municipios,puestos,mesas,total_votos_mmv,votos_validos,pct_validos,pct_total_mmv,abstencion_estimada_depto,potencial
40,20,6,238,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,ARAUCA,7,55,662,100729,98687,0.002411665163598,0.0023627753675704,120076,220805
40,21,10,25,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,ARAUCA,7,55,662,100729,98687,0.0002533261726468,0.0002481906898708,120076,220805
40,22,8,100,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,ARAUCA,7,55,662,100729,98687,0.0010133046905874,0.0009927627594833,120076,220805
40,26,1,34097,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,ARAUCA,7,55,662,100729,98687,0.3455065003495901,0.3385023181010434,120076,220805
40,1001,3,1890,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,ARAUCA,7,55,662,100729,98687,0.0191514586521021,0.0187632161542356,120076,220805
40,1002,7,116,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,ARAUCA,7,55,662,100729,98687,0.0011754334410813,0.0011516048010007,120076,220805
40,1003,4,50613,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,ARAUCA,7,55,662,100729,98687,0.5128639030470072,0.5024670154573162,120076,220805
40,1004,2,466,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,ARAUCA,7,55,662,100729,98687,0.0047219998581373,0.0046262744591924,120076,220805
40,1005,13,69,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,ARAUCA,7,55,662,100729,98687,0.0006991802365053,0.0006850063040435,120076,220805
40,1006,9,70,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,ARAUCA,7,55,662,100729,98687,0.0007093132834111,0.0006949339316383,120076,220805
