departamento,municipio,partido,candidato,votos,codigo_candidato,nombre_candidato,tipo_registro,estado_primera_vuelta,bloque_referencia_2v,departamento_nombre,municipio_nombre,potencial,puestos,mesas,total_votos_mmv,votos_validos,pct_validos,pct_total_mmv,abstencion_estimada
29,28,3001,5,7,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CASABIANCA,5738.0,3,18.0,2856,2799,0.0025008931761343,0.0024509803921568,2882.0
29,31,0,996,42,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0085417937766931,0.0084269662921348,3526.0
29,31,0,997,53,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,,0.0106340288924558,3526.0
29,31,0,998,14,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,,0.0028089887640449,3526.0
29,31,9,11,337,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.068537726255847,0.0676163723916532,3526.0
29,31,15,12,59,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0119991864958307,0.0118378812199036,3526.0
29,31,20,6,11,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0022371364653243,0.002207062600321,3526.0
29,31,22,8,5,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.001016880211511,0.0010032102728731,3526.0
29,31,26,1,2446,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.4974577994712223,0.4907704654895666,3526.0
29,31,1001,3,56,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0113890583689241,0.0112359550561797,3526.0
29,31,1002,7,6,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0012202562538133,0.0012038523274478,3526.0
29,31,1003,4,1926,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.3917022574740695,0.3864365971107544,3526.0
29,31,1004,2,20,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0040675208460443,0.0040128410914927,3526.0
29,31,1005,13,1,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0002033760423022,0.0002006420545746,3526.0
29,31,1006,9,1,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0002033760423022,0.0002006420545746,3526.0
29,31,3001,5,7,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COELLO,8510.0,8,29.0,4984,4917,0.0014236322961155,0.0014044943820224,3526.0
29,34,0,996,103,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0104420113544201,0.0102426412092283,8764.0
29,34,0,997,103,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,,0.0102426412092283,8764.0
29,34,0,998,89,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,,0.0088504375497215,8764.0
29,34,9,11,905,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0917477696674776,0.0899960222752585,8764.0
29,34,15,12,74,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0075020275750202,0.0073587907716786,8764.0
29,34,20,6,29,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0029399837793998,0.0028838504375497,8764.0
29,34,21,10,2,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0002027575020275,0.0001988862370723,8764.0
29,34,22,8,26,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0026358475263584,0.0025855210819411,8764.0
29,34,26,1,5245,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.5317315490673155,0.5215791567223548,8764.0
29,34,1001,3,80,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.008110300081103,0.0079554494828957,8764.0
29,34,1002,7,13,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0013179237631792,0.0012927605409705,8764.0
29,34,1003,4,3302,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.3347526358475263,0.3283611774065235,8764.0
29,34,1004,2,52,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0052716950527169,0.0051710421638822,8764.0
29,34,1005,13,5,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0005068937550689,0.0004972155926809,8764.0
29,34,1006,9,10,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0010137875101378,0.0009944311853619,8764.0
29,34,3001,5,18,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,COYAIMA,18820.0,10,59.0,10056,9864,0.0018248175182481,0.0017899761336515,8764.0
29,37,0,996,34,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0087674058793192,0.0086889854331714,3217.0
29,37,0,997,25,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,,0.0063889598773319,3217.0
29,37,0,998,10,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,,0.0025555839509327,3217.0
29,37,9,11,690,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.1779267663744198,0.1763352926143623,3217.0
29,37,15,12,30,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0077359463641052,0.0076667518527983,3217.0
29,37,20,6,9,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0023207839092315,0.0023000255558395,3217.0
29,37,22,8,7,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0018050541516245,0.0017889087656529,3217.0
29,37,26,1,730,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.18824136152656,0.1865576284180935,3217.0
29,37,1001,3,38,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0097988653945332,0.0097112190135445,3217.0
29,37,1002,7,5,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0012893243940175,0.0012777919754663,3217.0
29,37,1003,4,2312,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.596183599793708,0.5908510094556606,3217.0
29,37,1004,2,17,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0043837029396596,0.0043444927165857,3217.0
29,37,1005,13,3,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0007735946364105,0.0007666751852798,3217.0
29,37,1006,9,1,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.0002578648788035,0.0002555583950932,3217.0
29,37,3001,5,2,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CUNDAY,7130.0,7,24.0,3913,3878,0.000515729757607,0.0005111167901865,3217.0
29,40,0,996,411,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0217356814215452,0.0213307037575254,22520.0
29,40,0,997,261,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,,0.0135457753788665,22520.0
29,40,0,998,98,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,,0.0050861532073904,22520.0
29,40,9,11,2001,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.1058226241472314,0.1038509445713099,22520.0
29,40,15,12,339,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0179279708075519,0.0175939381357691,22520.0
29,40,20,6,50,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0026442434819398,0.0025949761262196,22520.0
29,40,21,10,6,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0003173092178327,0.0003113971351463,22520.0
29,40,22,8,32,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0016923158284414,0.0016607847207805,22520.0
29,40,26,1,6450,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.3411074091702364,0.3347519202823334,22520.0
29,40,1001,3,251,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0132741022793378,0.0130267801536225,22520.0
29,40,1002,7,35,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0018509704373578,0.0018164832883537,22520.0
29,40,1003,4,9146,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.4836850177164313,0.4746730330080963,22520.0
29,40,1004,2,132,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0069808027923211,0.0068507369732198,22520.0
29,40,1005,13,13,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0006875033053043,0.0006746937928171,22520.0
29,40,1006,9,12,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0006346184356655,0.0006227942702927,22520.0
29,40,3001,5,31,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,CHAPARRAL,41788.0,25,122.0,19268,18909,0.0016394309588026,0.0016088851982561,22520.0
29,43,0,996,34,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0087090163934426,0.0086163203243791,3199.0
29,43,0,997,34,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,,0.0086163203243791,3199.0
29,43,0,998,8,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,,0.0020273694880892,3199.0
29,43,9,11,404,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.103483606557377,0.1023821591485048,3199.0
29,43,15,12,67,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0171618852459016,0.016979219462747,3199.0
29,43,20,6,8,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0020491803278688,0.0020273694880892,3199.0
29,43,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0002561475409836,0.0002534211860111,3199.0
29,43,22,8,3,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0007684426229508,0.0007602635580334,3199.0
29,43,26,1,784,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.2008196721311475,0.198682209832742,3199.0
29,43,1001,3,28,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0071721311475409,0.0070957932083122,3199.0
29,43,1002,7,5,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.001280737704918,0.0012671059300557,3199.0
29,43,1003,4,2544,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.6516393442622951,0.644703497212367,3199.0
29,43,1004,2,17,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0043545081967213,0.0043081601621895,3199.0
29,43,1005,13,5,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.001280737704918,0.0012671059300557,3199.0
29,43,1006,9,1,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0002561475409836,0.0002534211860111,3199.0
29,43,3001,5,3,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,DOLORES,7145.0,9,24.0,3946,3904,0.0007684426229508,0.0007602635580334,3199.0
29,46,0,996,735,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0189247644059941,0.0185756166599272,20360.0
29,46,0,997,631,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,,0.0159472300849171,20360.0
29,46,0,998,99,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,,0.0025020218358269,20360.0
29,46,9,11,4686,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.1206550285802564,0.1184290335624747,20360.0
29,46,15,12,943,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0242803439929965,0.0238323898099474,20360.0
29,46,20,6,78,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0020083423451259,0.0019712899312575,20360.0
29,46,21,10,9,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0002317318090529,0.0002274565305297,20360.0
29,46,22,8,37,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0009526752149956,0.0009350990699555,20360.0
29,46,26,1,13830,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.3560945465780936,0.3495248685806712,20360.0
29,46,1001,3,580,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0149338276945259,0.0146583097452486,20360.0
29,46,1002,7,38,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0009784231937792,0.0009603720177921,20360.0
29,46,1003,4,17320,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.4459549925330861,0.4377274565305297,20360.0
29,46,1004,2,360,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0092692723621195,0.0090982612211888,20360.0
29,46,1005,13,38,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0009784231937792,0.0009603720177921,20360.0
29,46,1006,9,30,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0007724393635099,0.000758188435099,20360.0
29,46,3001,5,154,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,ESPINAL,59928.0,13,172.0,39568,38838,0.0039651887326844,0.0038920339668418,20360.0
29,49,0,996,56,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0163790582041532,0.0160137260509007,2814.0
29,49,0,997,63,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,,0.0180154418072633,2814.0
29,49,0,998,15,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,,0.0042893909064912,2814.0
29,49,9,11,381,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.1114360924246855,0.1089505290248784,2814.0
29,49,15,12,68,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0198888563907575,0.0194452387760937,2814.0
29,49,20,6,18,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0052646972799064,0.0051472690877895,2814.0
29,49,21,10,1,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.000292483182217,0.000285959393766,2814.0
29,49,22,8,8,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0023398654577361,0.0022876751501286,2814.0
29,49,26,1,1268,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.3708686750511845,0.362596511295396,2814.0
29,49,1001,3,65,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0190114068441064,0.0185873605947955,2814.0
29,49,1002,7,3,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.000877449546651,0.0008578781812982,2814.0
29,49,1003,4,1518,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.4439894706054402,0.4340863597369173,2814.0
29,49,1004,2,13,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0038022813688212,0.0037174721189591,2814.0
29,49,1005,13,5,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0014624159110851,0.0014297969688304,2814.0
29,49,1006,9,4,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.001169932728868,0.0011438375750643,2814.0
29,49,3001,5,11,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FALAN,6311.0,6,20.0,3497,3419,0.0032173150043872,0.0031455533314269,2814.0
29,52,0,996,204,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.017094017094017,0.0167859787706739,7915.0
29,52,0,997,195,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,,0.0160454208837324,7915.0
29,52,0,998,24,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,,0.0019748210318439,7915.0
29,52,9,11,1010,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0846321434556728,0.0831070517567678,7915.0
29,52,15,12,183,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0153343388637506,0.0150580103678104,7915.0
29,52,20,6,18,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0015082956259426,0.0014811157738829,7915.0
29,52,21,10,3,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0002513826043237,0.0002468526289804,7915.0
29,52,22,8,6,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0005027652086475,0.0004937052579609,7915.0
29,52,26,1,4797,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.4019607843137255,0.3947173537398173,7915.0
29,52,1001,3,169,3,SANTIAGO BOTERO,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0141612200435729,0.013906031432568,7915.0
29,52,1002,7,12,7,SONDRA MACOLLINS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0010055304172951,0.0009874105159219,7915.0
29,52,1003,4,5385,4,ABELARDO DE LA ESPRIELLA,CANDIDATO,PASA_A_SEGUNDA,ABELARDO,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.4512317747611865,0.443100469019995,7915.0
29,52,1004,2,101,2,CLAUDIA LOPEZ,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0084632143455672,0.0083107051756767,7915.0
29,52,1005,13,7,13,LUIS GILBERTO MURILLO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.0005865594100888,0.0005759894676211,7915.0
29,52,1006,9,8,9,CARLOS CAICEDO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.00067035361153,0.0006582736772813,7915.0
29,52,3001,5,31,5,MAURICIO LIZCANO,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FLANDES,20068.0,4,59.0,12153,11934,0.002597620244679,0.0025508104994651,7915.0
29,55,0,996,321,996,VOTO EN BLANCO,VOTO_EN_BLANCO,NO_APLICA,INDEFINIDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.0224522627124571,0.0219397170391634,13860.0
29,55,0,997,263,997,VOTO NULO,VOTO_NULO,NO_APLICA,INDEFINIDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,,0.0179755314059189,13860.0
29,55,0,998,71,998,NO MARCADOS,NO_MARCADO,NO_APLICA,INDEFINIDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,,0.0048527099993165,13860.0
29,55,9,11,2412,11,PALOMA VALENCIA,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.168706721689865,0.1648554439204429,13860.0
29,55,15,12,482,12,SERGIO FAJARDO,CANDIDATO,ELIMINADO,DIVIDIDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.0337133664405119,0.0329437495728248,13860.0
29,55,20,6,49,6,MIGUEL URIBE,CANDIDATO,ELIMINADO,ABELARDO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.0034272924389732,0.0033490533798099,13860.0
29,55,21,10,7,10,GUSTAVO MATAMORROS,CANDIDATO,ELIMINADO,INCIERTO,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.0004896132055676,0.0004784361971157,13860.0
29,55,22,8,20,8,ROY BARRERAS,CANDIDATO,ELIMINADO,CEPEDA,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.0013988948730502,0.0013669605631877,13860.0
29,55,26,1,3561,1,IVAN CEPEDA,CANDIDATO,PASA_A_SEGUNDA,CEPEDA,TOLIMA,FRESNO,28491.0,11,90.0,14631,14297,0.2490732321466041,0.2433873282755792,13860.0
