departamento,municipio,departamento_nombre,municipio_nombre,potencial,total_votos_mmv,votos_validos,voto_blanco,voto_nulo,no_marcados,abstencion_estimada,bolsa_indefinida,ganador,codigo_ganador,votos_ganador,pct_validos_ganador,segundo,codigo_segundo,votos_segundo,pct_validos_segundo,margen_votos,margen_pp,categoria_territorial
23,125,NARIÑO,SANTA BARBARA (ISCUANDE),8060.0,2983,2952,39,28,3,5077.0,5147.0,IVAN CEPEDA,1,2558,0.8665311653116531,ABELARDO DE LA ESPRIELLA,4.0,204.0,0.0691056910569105,2354.0,0.7974254742547425,CONSOLIDADO
23,127,NARIÑO,SANTACRUZ (GUACHAVES),8101.0,3959,3907,75,22,30,4142.0,4269.0,IVAN CEPEDA,1,3204,0.8200665472229332,ABELARDO DE LA ESPRIELLA,4.0,446.0,0.1141540824161761,2758.0,0.7059124648067571,CONSOLIDADO
23,130,NARIÑO,SAPUYES,5942.0,3608,3567,43,29,12,2334.0,2418.0,IVAN CEPEDA,1,2382,0.6677880571909167,ABELARDO DE LA ESPRIELLA,4.0,876.0,0.2455845248107653,1506.0,0.4222035323801514,CONSOLIDADO
23,133,NARIÑO,TAMINANGO,13880.0,8905,8814,157,65,26,4975.0,5223.0,IVAN CEPEDA,1,7045,0.7992965736328568,ABELARDO DE LA ESPRIELLA,4.0,1302.0,0.147719537100068,5743.0,0.6515770365327886,CONSOLIDADO
23,136,NARIÑO,TANGUA,10318.0,5933,5862,77,60,11,4385.0,4533.0,IVAN CEPEDA,1,4032,0.6878198567041965,ABELARDO DE LA ESPRIELLA,4.0,1371.0,0.2338792221084954,2661.0,0.4539406345957011,CONSOLIDADO
23,139,NARIÑO,TUMACO,117708.0,55220,54250,922,756,214,62488.0,64380.0,IVAN CEPEDA,1,41334,0.7619170506912443,ABELARDO DE LA ESPRIELLA,4.0,7156.0,0.1319078341013825,34178.0,0.6300092165898618,CONSOLIDADO
23,142,NARIÑO,TUQUERRES,36133.0,20713,20286,362,345,82,15420.0,16209.0,IVAN CEPEDA,1,15394,0.7588484669230011,ABELARDO DE LA ESPRIELLA,4.0,3078.0,0.1517302573203194,12316.0,0.6071182096026817,CONSOLIDADO
23,145,NARIÑO,YACUANQUER,9162.0,6022,5891,96,103,28,3140.0,3367.0,IVAN CEPEDA,1,4194,0.711933457817009,ABELARDO DE LA ESPRIELLA,4.0,1236.0,0.2098115769818367,2958.0,0.5021218808351723,CONSOLIDADO
24,1,RISARALDA,PEREIRA,463062.0,278066,273599,5308,3847,620,184996.0,194771.0,ABELARDO DE LA ESPRIELLA,4,124834,0.4562662875229807,IVAN CEPEDA,1.0,96694.0,0.3534150344116755,28140.0,0.1028512531113052,VENTAJA_DEFENDIBLE
24,8,RISARALDA,APIA,10746.0,5648,5513,115,106,29,5098.0,5348.0,ABELARDO DE LA ESPRIELLA,4,2667,0.4837656448394703,IVAN CEPEDA,1.0,1292.0,0.2343551605296571,1375.0,0.2494104843098131,VENTAJA_DEFENDIBLE
24,13,RISARALDA,BALBOA,5890.0,3040,2968,68,57,15,2850.0,2990.0,ABELARDO DE LA ESPRIELLA,4,1410,0.4750673854447439,IVAN CEPEDA,1.0,978.0,0.3295148247978436,432.0,0.1455525606469002,VENTAJA_DEFENDIBLE
24,21,RISARALDA,BELEN DE UMBRIA,22624.0,11471,11159,279,250,62,11153.0,11744.0,ABELARDO DE LA ESPRIELLA,4,5737,0.514114167936195,IVAN CEPEDA,1.0,2824.0,0.2530692714400932,2913.0,0.2610448964961018,CONSOLIDADO
24,25,RISARALDA,DOSQUEBRADAS,181405.0,109892,107908,2221,1765,219,71513.0,75718.0,ABELARDO DE LA ESPRIELLA,4,46881,0.4344534232865033,IVAN CEPEDA,1.0,40698.0,0.3771546131890129,6183.0,0.0572988100974904,RESERVA_DEFINIBLE
24,29,RISARALDA,GUATICA,10843.0,5912,5760,136,113,39,4931.0,5219.0,ABELARDO DE LA ESPRIELLA,4,2805,0.4869791666666667,IVAN CEPEDA,1.0,1532.0,0.2659722222222222,1273.0,0.2210069444444444,VENTAJA_DEFENDIBLE
24,38,RISARALDA,LA CELIA,6754.0,3567,3486,55,57,24,3187.0,3323.0,ABELARDO DE LA ESPRIELLA,4,1806,0.5180722891566265,IVAN CEPEDA,1.0,896.0,0.2570281124497992,910.0,0.2610441767068273,CONSOLIDADO
24,46,RISARALDA,LA VIRGINIA,34065.0,17328,16860,501,404,64,16737.0,17706.0,IVAN CEPEDA,1,7601,0.4508303677342823,ABELARDO DE LA ESPRIELLA,4.0,6093.0,0.3613879003558718,1508.0,0.0894424673784104,RESERVA_DEFINIBLE
24,54,RISARALDA,MARSELLA,15672.0,8213,8004,171,165,44,7459.0,7839.0,ABELARDO DE LA ESPRIELLA,4,3818,0.4770114942528735,IVAN CEPEDA,1.0,2757.0,0.3444527736131934,1061.0,0.1325587206396801,VENTAJA_DEFENDIBLE
24,62,RISARALDA,MISTRATO,12754.0,6337,6159,114,136,42,6417.0,6709.0,IVAN CEPEDA,1,3196,0.5189154083455106,ABELARDO DE LA ESPRIELLA,4.0,1887.0,0.3063809059912323,1309.0,0.2125345023542783,CONSOLIDADO
24,70,RISARALDA,PUEBLO RICO,12208.0,5599,5504,65,49,46,6609.0,6769.0,IVAN CEPEDA,1,3513,0.6382630813953488,ABELARDO DE LA ESPRIELLA,4.0,1410.0,0.2561773255813953,2103.0,0.3820857558139535,CONSOLIDADO
24,78,RISARALDA,QUINCHIA,21596.0,11817,11360,335,323,134,9779.0,10571.0,IVAN CEPEDA,1,5952,0.523943661971831,ABELARDO DE LA ESPRIELLA,4.0,3278.0,0.288556338028169,2674.0,0.2353873239436619,CONSOLIDADO
24,86,RISARALDA,SANTA ROSA DE CABAL,69401.0,43151,42184,966,826,141,26250.0,28183.0,ABELARDO DE LA ESPRIELLA,4,20631,0.4890716859472785,IVAN CEPEDA,1.0,13099.0,0.310520576521904,7532.0,0.1785511094253745,VENTAJA_DEFENDIBLE
24,94,RISARALDA,SANTUARIO,11809.0,5638,5477,123,118,43,6171.0,6455.0,ABELARDO DE LA ESPRIELLA,4,3020,0.5513967500456455,IVAN CEPEDA,1.0,1236.0,0.2256709877670257,1784.0,0.3257257622786197,CONSOLIDADO
25,1,NORTE DE SAN,CUCUTA,650786.0,373636,370744,3915,2523,369,277150.0,283957.0,ABELARDO DE LA ESPRIELLA,4,267412,0.7212847679261162,IVAN CEPEDA,1.0,56294.0,0.1518406231793367,211118.0,0.5694441447467795,CONSOLIDADO
25,4,NORTE DE SAN,ABREGO,25508.0,13529,13414,151,85,30,11979.0,12245.0,ABELARDO DE LA ESPRIELLA,4,10215,0.7615178172059043,IVAN CEPEDA,1.0,1963.0,0.1463396451468614,8252.0,0.6151781720590428,CONSOLIDADO
25,7,NORTE DE SAN,ARBOLEDAS,7816.0,4880,4841,40,27,12,2936.0,3015.0,ABELARDO DE LA ESPRIELLA,4,3650,0.7539764511464574,PALOMA VALENCIA,11.0,603.0,0.1245610411072092,3047.0,0.6294154100392482,CONSOLIDADO
25,10,NORTE DE SAN,BOCHALEMA,8657.0,5096,5067,49,20,9,3561.0,3639.0,ABELARDO DE LA ESPRIELLA,4,3973,0.7840931517663312,IVAN CEPEDA,1.0,569.0,0.1122952437339648,3404.0,0.6717979080323664,CONSOLIDADO
25,13,NORTE DE SAN,BUCARASICA,4553.0,2740,2713,27,15,12,1813.0,1867.0,ABELARDO DE LA ESPRIELLA,4,2346,0.8647253962403244,IVAN CEPEDA,1.0,124.0,0.045705860670844,2222.0,0.8190195355694804,CONSOLIDADO
25,16,NORTE DE SAN,CACOTA,2687.0,1594,1577,21,13,4,1093.0,1131.0,ABELARDO DE LA ESPRIELLA,4,1226,0.777425491439442,IVAN CEPEDA,1.0,178.0,0.1128725428027901,1048.0,0.6645529486366518,CONSOLIDADO
25,19,NORTE DE SAN,CACHIRA,7567.0,4677,4653,22,22,2,2890.0,2936.0,ABELARDO DE LA ESPRIELLA,4,3885,0.8349451966473244,IVAN CEPEDA,1.0,342.0,0.0735009671179884,3543.0,0.761444229529336,CONSOLIDADO
25,22,NORTE DE SAN,CONVENCION,16641.0,6391,6290,145,82,19,10250.0,10496.0,ABELARDO DE LA ESPRIELLA,4,3082,0.4899841017488076,IVAN CEPEDA,1.0,2594.0,0.4124006359300477,488.0,0.0775834658187599,RESERVA_DEFINIBLE
25,25,NORTE DE SAN,CUCUTILLA,7113.0,4376,4329,43,28,19,2737.0,2827.0,ABELARDO DE LA ESPRIELLA,4,3403,0.7860937860937861,PALOMA VALENCIA,11.0,379.0,0.0875490875490875,3024.0,0.6985446985446986,CONSOLIDADO
25,28,NORTE DE SAN,CHINACOTA,16039.0,10058,9971,124,74,13,5981.0,6192.0,ABELARDO DE LA ESPRIELLA,4,7401,0.7422525323437971,IVAN CEPEDA,1.0,1455.0,0.1459231772139203,5946.0,0.5963293551298767,CONSOLIDADO
25,31,NORTE DE SAN,CHITAGA,9251.0,5478,5414,61,45,19,3773.0,3898.0,ABELARDO DE LA ESPRIELLA,4,4114,0.7598817879571481,IVAN CEPEDA,1.0,480.0,0.0886590321388991,3634.0,0.671222755818249,CONSOLIDADO
25,34,NORTE DE SAN,DURANIA,6991.0,3050,3030,31,17,3,3941.0,3992.0,ABELARDO DE LA ESPRIELLA,4,2251,0.7429042904290429,IVAN CEPEDA,1.0,311.0,0.1026402640264026,1940.0,0.6402640264026402,CONSOLIDADO
25,36,NORTE DE SAN,EL TARRA,16333.0,6512,6398,157,86,28,9821.0,10092.0,IVAN CEPEDA,1,4640,0.7252266333229134,ABELARDO DE LA ESPRIELLA,4.0,1275.0,0.1992810253204126,3365.0,0.5259456080025007,CONSOLIDADO
25,37,NORTE DE SAN,EL CARMEN,11409.0,5230,5179,42,33,18,6179.0,6272.0,ABELARDO DE LA ESPRIELLA,4,3372,0.6510909441977216,IVAN CEPEDA,1.0,1468.0,0.2834524039389843,1904.0,0.3676385402587372,CONSOLIDADO
25,38,NORTE DE SAN,EL ZULIA,25533.0,14983,14826,156,128,29,10550.0,10863.0,ABELARDO DE LA ESPRIELLA,4,11657,0.786253878321867,IVAN CEPEDA,1.0,1716.0,0.1157426143261837,9941.0,0.6705112639956833,CONSOLIDADO
25,40,NORTE DE SAN,GRAMALOTE,5772.0,3685,3666,20,10,9,2087.0,2126.0,ABELARDO DE LA ESPRIELLA,4,2923,0.7973267866884888,PALOMA VALENCIA,11.0,294.0,0.0801963993453355,2629.0,0.7171303873431533,CONSOLIDADO
25,43,NORTE DE SAN,HACARI,8288.0,3259,3212,47,37,10,5029.0,5123.0,IVAN CEPEDA,1,2076,0.6463262764632628,ABELARDO DE LA ESPRIELLA,4.0,955.0,0.2973225404732254,1121.0,0.3490037359900373,CONSOLIDADO
25,46,NORTE DE SAN,HERRAN,5109.0,1825,1815,14,4,6,3284.0,3308.0,ABELARDO DE LA ESPRIELLA,4,1540,0.8484848484848485,PALOMA VALENCIA,11.0,120.0,0.0661157024793388,1420.0,0.7823691460055097,CONSOLIDADO
25,49,NORTE DE SAN,LABATECA,5592.0,3169,3156,24,10,3,2423.0,2460.0,ABELARDO DE LA ESPRIELLA,4,2640,0.8365019011406845,IVAN CEPEDA,1.0,290.0,0.0918884664131812,2350.0,0.7446134347275032,CONSOLIDADO
25,51,NORTE DE SAN,LA ESPERANZA,10500.0,5690,5625,77,55,10,4810.0,4952.0,ABELARDO DE LA ESPRIELLA,4,3797,0.6750222222222222,IVAN CEPEDA,1.0,1232.0,0.2190222222222222,2565.0,0.4559999999999999,CONSOLIDADO
25,52,NORTE DE SAN,LA PLAYA,7125.0,3010,2980,34,18,12,4115.0,4179.0,ABELARDO DE LA ESPRIELLA,4,2204,0.7395973154362416,IVAN CEPEDA,1.0,536.0,0.1798657718120805,1668.0,0.5597315436241611,CONSOLIDADO
25,54,NORTE DE SAN,LOS PATIOS,83857.0,46460,46168,478,266,26,37397.0,38167.0,ABELARDO DE LA ESPRIELLA,4,33470,0.7249610119563334,IVAN CEPEDA,1.0,6987.0,0.1513385894992202,26483.0,0.5736224224571131,CONSOLIDADO
25,55,NORTE DE SAN,LOURDES,3813.0,2393,2379,20,5,9,1420.0,1454.0,ABELARDO DE LA ESPRIELLA,4,1973,0.8293400588482556,PALOMA VALENCIA,11.0,168.0,0.0706179066834804,1805.0,0.7587221521647751,CONSOLIDADO
25,58,NORTE DE SAN,MUTISCUA,3353.0,2114,2105,21,6,3,1239.0,1269.0,ABELARDO DE LA ESPRIELLA,4,1765,0.838479809976247,PALOMA VALENCIA,11.0,141.0,0.0669833729216152,1624.0,0.7714964370546319,CONSOLIDADO
25,61,NORTE DE SAN,OCAÑA,90395.0,56251,55721,776,460,70,34144.0,35450.0,ABELARDO DE LA ESPRIELLA,4,37018,0.6643455788661367,IVAN CEPEDA,1.0,13256.0,0.2378995351842213,23762.0,0.4264460436819153,CONSOLIDADO
25,64,NORTE DE SAN,PAMPLONA,49125.0,29627,29249,594,335,43,19498.0,20470.0,ABELARDO DE LA ESPRIELLA,4,16850,0.576088071387056,IVAN CEPEDA,1.0,7507.0,0.2566583472939245,9343.0,0.3194297240931314,CONSOLIDADO
25,67,NORTE DE SAN,PAMPLONITA,4537.0,3292,3257,41,27,8,1245.0,1321.0,ABELARDO DE LA ESPRIELLA,4,2471,0.7586736260362297,IVAN CEPEDA,1.0,294.0,0.0902671169788148,2177.0,0.6684065090574148,CONSOLIDADO
25,69,NORTE DE SAN,PUERTO SANTANDER,21306.0,3687,3646,29,31,10,17619.0,17689.0,ABELARDO DE LA ESPRIELLA,4,2829,0.7759188151398794,IVAN CEPEDA,1.0,473.0,0.1297312122874382,2356.0,0.6461876028524411,CONSOLIDADO
25,70,NORTE DE SAN,RAGONVALIA,10042.0,2934,2905,21,19,10,7108.0,7158.0,ABELARDO DE LA ESPRIELLA,4,2417,0.832013769363167,IVAN CEPEDA,1.0,185.0,0.06368330464716,2232.0,0.7683304647160069,CONSOLIDADO
25,73,NORTE DE SAN,SALAZAR,10114.0,5639,5598,37,26,15,4475.0,4553.0,ABELARDO DE LA ESPRIELLA,4,4599,0.8215434083601286,IVAN CEPEDA,1.0,464.0,0.0828867452661664,4135.0,0.7386566630939622,CONSOLIDADO
25,76,NORTE DE SAN,SAN CALIXTO,8620.0,3635,3588,55,38,9,4985.0,5087.0,IVAN CEPEDA,1,2998,0.8355629877369007,ABELARDO DE LA ESPRIELLA,4.0,441.0,0.1229096989966555,2557.0,0.7126532887402452,CONSOLIDADO
25,79,NORTE DE SAN,SAN CAYETANO,10193.0,4915,4880,34,25,10,5278.0,5347.0,ABELARDO DE LA ESPRIELLA,4,3824,0.7836065573770492,IVAN CEPEDA,1.0,623.0,0.1276639344262295,3201.0,0.6559426229508197,CONSOLIDADO
25,82,NORTE DE SAN,SANTIAGO,5249.0,2150,2142,16,5,3,3099.0,3123.0,ABELARDO DE LA ESPRIELLA,4,1629,0.7605042016806722,IVAN CEPEDA,1.0,255.0,0.119047619047619,1374.0,0.6414565826330532,CONSOLIDADO
25,85,NORTE DE SAN,SARDINATA,20495.0,10734,10643,100,61,30,9761.0,9952.0,ABELARDO DE LA ESPRIELLA,4,8716,0.8189420276237903,IVAN CEPEDA,1.0,947.0,0.0889786714272291,7769.0,0.7299633561965612,CONSOLIDADO
25,88,NORTE DE SAN,SILOS,4773.0,3032,3022,27,4,6,1741.0,1778.0,ABELARDO DE LA ESPRIELLA,4,2628,0.8696227663798809,PALOMA VALENCIA,11.0,166.0,0.0549305095962938,2462.0,0.814692256783587,CONSOLIDADO
25,91,NORTE DE SAN,TEORAMA,12243.0,5433,5355,129,61,17,6810.0,7017.0,IVAN CEPEDA,1,4117,0.7688141923436042,ABELARDO DE LA ESPRIELLA,4.0,905.0,0.169000933706816,3212.0,0.5998132586367881,CONSOLIDADO
25,93,NORTE DE SAN,TIBU,45677.0,19240,18766,553,367,107,26437.0,27464.0,ABELARDO DE LA ESPRIELLA,4,9958,0.5306405200895236,IVAN CEPEDA,1.0,6001.0,0.3197804540125759,3957.0,0.2108600660769476,CONSOLIDADO
25,94,NORTE DE SAN,TOLEDO,13192.0,7846,7751,104,64,31,5346.0,5545.0,ABELARDO DE LA ESPRIELLA,4,6179,0.7971874596826216,IVAN CEPEDA,1.0,771.0,0.0994710359953554,5408.0,0.6977164236872662,CONSOLIDADO
25,97,NORTE DE SAN,VILLA CARO,4121.0,2363,2349,16,9,5,1758.0,1788.0,ABELARDO DE LA ESPRIELLA,4,2030,0.8641975308641975,IVAN CEPEDA,1.0,162.0,0.0689655172413793,1868.0,0.7952320136228181,CONSOLIDADO
25,100,NORTE DE SAN,VILLA DEL ROSARIO,108675.0,47103,46776,446,285,42,61572.0,62345.0,ABELARDO DE LA ESPRIELLA,4,36138,0.7725756798358132,IVAN CEPEDA,1.0,5353.0,0.1144390285616555,30785.0,0.6581366512741577,CONSOLIDADO
26,1,QUINDIO,ARMENIA,281258.0,171970,169637,3008,2089,244,109288.0,114629.0,ABELARDO DE LA ESPRIELLA,4,84364,0.4973207496006178,IVAN CEPEDA,1.0,53484.0,0.3152849908923171,30880.0,0.1820357587083006,VENTAJA_DEFENDIBLE
26,5,QUINDIO,BUENAVISTA,2678.0,1550,1528,14,19,3,1128.0,1164.0,ABELARDO DE LA ESPRIELLA,4,815,0.5333769633507853,IVAN CEPEDA,1.0,472.0,0.3089005235602094,343.0,0.2244764397905759,VENTAJA_DEFENDIBLE
26,10,QUINDIO,CALARCA,63233.0,37418,36603,773,746,69,25815.0,27403.0,ABELARDO DE LA ESPRIELLA,4,17276,0.4719831707783515,IVAN CEPEDA,1.0,11800.0,0.3223779471628009,5476.0,0.1496052236155506,VENTAJA_DEFENDIBLE
26,20,QUINDIO,CIRCASIA,24779.0,15389,15121,284,219,49,9390.0,9942.0,ABELARDO DE LA ESPRIELLA,4,7608,0.5031413266318365,IVAN CEPEDA,1.0,4582.0,0.303022286885788,3026.0,0.2001190397460485,CONSOLIDADO
26,25,QUINDIO,CORDOBA,5596.0,2990,2936,52,45,9,2606.0,2712.0,ABELARDO DE LA ESPRIELLA,4,1305,0.4444822888283379,IVAN CEPEDA,1.0,1134.0,0.3862397820163488,171.0,0.0582425068119891,RESERVA_DEFINIBLE
26,30,QUINDIO,FILANDIA,11001.0,6292,6157,127,110,25,4709.0,4971.0,ABELARDO DE LA ESPRIELLA,4,3340,0.5424719831086569,IVAN CEPEDA,1.0,1496.0,0.2429754750690271,1844.0,0.2994965080396297,CONSOLIDADO
26,40,QUINDIO,GENOVA,7313.0,3822,3719,80,88,15,3491.0,3674.0,ABELARDO DE LA ESPRIELLA,4,1856,0.4990588867975262,IVAN CEPEDA,1.0,1028.0,0.2764183920408712,828.0,0.2226404947566549,VENTAJA_DEFENDIBLE
26,50,QUINDIO,LA TEBAIDA,30930.0,17471,16975,365,433,63,13459.0,14320.0,IVAN CEPEDA,1,7199,0.4240942562592047,ABELARDO DE LA ESPRIELLA,4.0,6653.0,0.3919293078055965,546.0,0.0321649484536082,BISAGRA
26,60,QUINDIO,MONTENEGRO,35223.0,18678,18060,450,537,81,16545.0,17613.0,ABELARDO DE LA ESPRIELLA,4,8369,0.4633997785160575,IVAN CEPEDA,1.0,5814.0,0.3219269102990033,2555.0,0.1414728682170542,VENTAJA_DEFENDIBLE
26,70,QUINDIO,PIJAO,5768.0,3075,2987,49,65,23,2693.0,2830.0,ABELARDO DE LA ESPRIELLA,4,1578,0.5282892534315367,IVAN CEPEDA,1.0,859.0,0.2875795112152661,719.0,0.2407097422162705,CONSOLIDADO
26,80,QUINDIO,QUIMBAYA,31044.0,16466,16057,333,329,80,14578.0,15320.0,ABELARDO DE LA ESPRIELLA,4,7320,0.455875941956779,IVAN CEPEDA,1.0,5521.0,0.3438375786261443,1799.0,0.1120383633306346,VENTAJA_DEFENDIBLE
26,90,QUINDIO,SALENTO,6111.0,3827,3774,66,48,5,2284.0,2403.0,ABELARDO DE LA ESPRIELLA,4,2102,0.5569687334393216,IVAN CEPEDA,1.0,948.0,0.2511923688394276,1154.0,0.305776364599894,CONSOLIDADO
27,1,SANTANDER,BUCARAMANGA,524202.0,343539,341323,5025,2024,192,180663.0,187904.0,ABELARDO DE LA ESPRIELLA,4,198332,0.5810683721870487,IVAN CEPEDA,1.0,91324.0,0.2675588811770669,107008.0,0.3135094910099817,CONSOLIDADO
27,4,SANTANDER,AGUADA,1523.0,882,876,10,5,1,641.0,657.0,ABELARDO DE LA ESPRIELLA,4,563,0.6426940639269406,PALOMA VALENCIA,11.0,175.0,0.1997716894977169,388.0,0.4429223744292237,VENTAJA_DEFENDIBLE
27,7,SANTANDER,ALBANIA,3617.0,2025,2007,17,11,7,1592.0,1627.0,ABELARDO DE LA ESPRIELLA,4,1217,0.6063776781265571,IVAN CEPEDA,1.0,396.0,0.1973094170403587,821.0,0.4090682610861983,CONSOLIDADO
27,10,SANTANDER,ARATOCA,7181.0,4656,4613,50,30,13,2525.0,2618.0,ABELARDO DE LA ESPRIELLA,4,3154,0.6837199219596791,IVAN CEPEDA,1.0,867.0,0.1879471060047691,2287.0,0.4957728159549099,CONSOLIDADO
27,13,SANTANDER,BARBOSA,27239.0,17154,16943,245,189,22,10085.0,10541.0,ABELARDO DE LA ESPRIELLA,4,9002,0.5313108658443014,IVAN CEPEDA,1.0,5605.0,0.330815085876173,3397.0,0.2004957799681284,CONSOLIDADO
27,16,SANTANDER,BARICHARA,7939.0,5594,5539,71,42,13,2345.0,2471.0,ABELARDO DE LA ESPRIELLA,4,3554,0.6416320635493772,IVAN CEPEDA,1.0,1157.0,0.2088824697598844,2397.0,0.4327495937894927,CONSOLIDADO
27,19,SANTANDER,BARRANCABERMEJA,177408.0,121378,119407,2205,1788,183,56030.0,60206.0,IVAN CEPEDA,1,69511,0.5821350507089199,ABELARDO DE LA ESPRIELLA,4.0,38355.0,0.3212123242355976,31156.0,0.2609227264733223,CONSOLIDADO
27,22,SANTANDER,BETULIA,4478.0,2746,2703,52,40,3,1732.0,1827.0,ABELARDO DE LA ESPRIELLA,4,1695,0.6270810210876804,IVAN CEPEDA,1.0,518.0,0.1916389197188309,1177.0,0.4354421013688494,CONSOLIDADO
27,25,SANTANDER,BOLIVAR,8047.0,4421,4365,42,41,15,3626.0,3724.0,ABELARDO DE LA ESPRIELLA,4,2487,0.5697594501718213,IVAN CEPEDA,1.0,1140.0,0.2611683848797251,1347.0,0.3085910652920962,CONSOLIDADO
27,28,SANTANDER,CABRERA,1835.0,1182,1176,6,4,2,653.0,665.0,ABELARDO DE LA ESPRIELLA,4,853,0.7253401360544217,PALOMA VALENCIA,11.0,187.0,0.1590136054421768,666.0,0.5663265306122448,VENTAJA_DEFENDIBLE
27,31,SANTANDER,CALIFORNIA,1821.0,1277,1266,17,10,1,544.0,572.0,ABELARDO DE LA ESPRIELLA,4,908,0.717219589257504,IVAN CEPEDA,1.0,191.0,0.15086887835703,717.0,0.566350710900474,VENTAJA_DEFENDIBLE
27,34,SANTANDER,CAPITANEJO,4989.0,2957,2932,27,19,6,2032.0,2084.0,ABELARDO DE LA ESPRIELLA,4,2146,0.7319236016371078,IVAN CEPEDA,1.0,402.0,0.1371077762619372,1744.0,0.5948158253751705,CONSOLIDADO
27,37,SANTANDER,CARCASI,3676.0,2057,2044,34,7,6,1619.0,1666.0,ABELARDO DE LA ESPRIELLA,4,1610,0.7876712328767124,PALOMA VALENCIA,11.0,166.0,0.0812133072407045,1444.0,0.7064579256360078,CONSOLIDADO
27,40,SANTANDER,CEPITA,2163.0,1358,1356,11,1,1,805.0,818.0,ABELARDO DE LA ESPRIELLA,4,989,0.7293510324483776,IVAN CEPEDA,1.0,195.0,0.1438053097345132,794.0,0.5855457227138643,VENTAJA_DEFENDIBLE
27,43,SANTANDER,CERRITO,5605.0,3348,3313,40,19,16,2257.0,2332.0,ABELARDO DE LA ESPRIELLA,4,2366,0.7141563537579233,IVAN CEPEDA,1.0,475.0,0.1433745849683066,1891.0,0.5707817687896166,CONSOLIDADO
27,45,SANTANDER,CIMITARRA,29788.0,15492,15118,257,315,59,14296.0,14927.0,ABELARDO DE LA ESPRIELLA,4,8256,0.5461039820082021,IVAN CEPEDA,1.0,4749.0,0.3141288530228866,3507.0,0.2319751289853154,CONSOLIDADO
27,46,SANTANDER,CONCEPCION,5259.0,3099,3074,44,18,7,2160.0,2229.0,ABELARDO DE LA ESPRIELLA,4,2063,0.6711125569290827,IVAN CEPEDA,1.0,497.0,0.1616785946649316,1566.0,0.509433962264151,CONSOLIDADO
27,49,SANTANDER,CONFINES,2867.0,1906,1899,14,6,1,961.0,982.0,ABELARDO DE LA ESPRIELLA,4,1450,0.7635597682991048,PALOMA VALENCIA,11.0,217.0,0.1142706687730384,1233.0,0.6492890995260663,CONSOLIDADO
27,52,SANTANDER,CONTRATACION,3023.0,1854,1832,23,14,8,1169.0,1214.0,ABELARDO DE LA ESPRIELLA,4,1199,0.6544759825327511,IVAN CEPEDA,1.0,400.0,0.2183406113537118,799.0,0.4361353711790393,CONSOLIDADO
