territorio,indicador,periodo_fecha,periodo_label,tipo_eleccion,anio,valor,fuente,orden
LA GUAJIRA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2505,Histórico 2006-2026,10
LA GUAJIRA,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2759,Histórico 2006-2026,10
LA GUAJIRA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,710,Histórico 2006-2026,10
MAGDALENA,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,942353,Histórico 2006-2026,10
MAGDALENA,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,426120,Histórico 2006-2026,10
MAGDALENA,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,420738,Histórico 2006-2026,10
MAGDALENA,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,415341,Histórico 2006-2026,10
MAGDALENA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,5397,Histórico 2006-2026,10
MAGDALENA,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,4389,Histórico 2006-2026,10
MAGDALENA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,993,Histórico 2006-2026,10
META,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,706046,Histórico 2006-2026,10
META,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,437356,Histórico 2006-2026,10
META,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,428557,Histórico 2006-2026,10
META,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,419957,Histórico 2006-2026,10
META,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,8600,Histórico 2006-2026,10
META,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,7631,Histórico 2006-2026,10
META,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1168,Histórico 2006-2026,10
NARIÑO,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1119197,Histórico 2006-2026,10
NARIÑO,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,525215,Histórico 2006-2026,10
NARIÑO,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,515148,Histórico 2006-2026,10
NARIÑO,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,503480,Histórico 2006-2026,10
NARIÑO,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,11668,Histórico 2006-2026,10
NARIÑO,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,7704,Histórico 2006-2026,10
NARIÑO,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2363,Histórico 2006-2026,10
NORTE DE SAN,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1165008,Histórico 2006-2026,10
NORTE DE SAN,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,626915,Histórico 2006-2026,10
NORTE DE SAN,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,619077,Histórico 2006-2026,10
NORTE DE SAN,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,611477,Histórico 2006-2026,10
NORTE DE SAN,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,7600,Histórico 2006-2026,10
NORTE DE SAN,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,6318,Histórico 2006-2026,10
NORTE DE SAN,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1520,Histórico 2006-2026,10
PUTUMAYO,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,220501,Histórico 2006-2026,10
PUTUMAYO,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,103704,Histórico 2006-2026,10
PUTUMAYO,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,101729,Histórico 2006-2026,10
PUTUMAYO,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,99393,Histórico 2006-2026,10
PUTUMAYO,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2336,Histórico 2006-2026,10
PUTUMAYO,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1418,Histórico 2006-2026,10
PUTUMAYO,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,557,Histórico 2006-2026,10
QUINDIO,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,469005,Histórico 2006-2026,10
QUINDIO,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,265928,Histórico 2006-2026,10
QUINDIO,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,260632,Histórico 2006-2026,10
QUINDIO,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,255860,Histórico 2006-2026,10
QUINDIO,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,4772,Histórico 2006-2026,10
QUINDIO,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,4422,Histórico 2006-2026,10
QUINDIO,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,874,Histórico 2006-2026,10
RISARALDA,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,783195,Histórico 2006-2026,10
RISARALDA,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,445148,Histórico 2006-2026,10
RISARALDA,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,436153,Histórico 2006-2026,10
RISARALDA,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,428309,Histórico 2006-2026,10
RISARALDA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,7844,Histórico 2006-2026,10
RISARALDA,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,7448,Histórico 2006-2026,10
RISARALDA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1547,Histórico 2006-2026,10
SAN ANDRES,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,48790,Histórico 2006-2026,10
SAN ANDRES,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,12770,Histórico 2006-2026,10
SAN ANDRES,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,12694,Histórico 2006-2026,10
SAN ANDRES,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,12366,Histórico 2006-2026,10
SAN ANDRES,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,328,Histórico 2006-2026,10
SAN ANDRES,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,61,Histórico 2006-2026,10
SAN ANDRES,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,15,Histórico 2006-2026,10
SANTANDER,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1685502,Histórico 2006-2026,10
SANTANDER,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1004596,Histórico 2006-2026,10
SANTANDER,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,991016,Histórico 2006-2026,10
SANTANDER,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,973163,Histórico 2006-2026,10
SANTANDER,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,17853,Histórico 2006-2026,10
SANTANDER,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,11537,Histórico 2006-2026,10
SANTANDER,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2043,Histórico 2006-2026,10
SUCRE,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,683789,Histórico 2006-2026,10
SUCRE,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,352898,Histórico 2006-2026,10
SUCRE,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,348843,Histórico 2006-2026,10
SUCRE,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,345517,Histórico 2006-2026,10
SUCRE,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,3326,Histórico 2006-2026,10
SUCRE,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,2938,Histórico 2006-2026,10
SUCRE,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1117,Histórico 2006-2026,10
TOLIMA,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1069158,Histórico 2006-2026,10
TOLIMA,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,584488,Histórico 2006-2026,10
TOLIMA,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,573595,Histórico 2006-2026,10
TOLIMA,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,564037,Histórico 2006-2026,10
TOLIMA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,9558,Histórico 2006-2026,10
TOLIMA,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,9086,Histórico 2006-2026,10
TOLIMA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1807,Histórico 2006-2026,10
VALLE,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,3497035,Histórico 2006-2026,10
VALLE,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1780994,Histórico 2006-2026,10
VALLE,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1747769,Histórico 2006-2026,10
VALLE,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,1707073,Histórico 2006-2026,10
VALLE,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,40696,Histórico 2006-2026,10
VALLE,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,29493,Histórico 2006-2026,10
VALLE,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,3732,Histórico 2006-2026,10
VAUPES,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,21719,Histórico 2006-2026,10
VAUPES,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,6780,Histórico 2006-2026,10
VAUPES,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,6709,Histórico 2006-2026,10
VAUPES,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,6633,Histórico 2006-2026,10
VAUPES,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,76,Histórico 2006-2026,10
VAUPES,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,51,Histórico 2006-2026,10
VAUPES,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,20,Histórico 2006-2026,10
VICHADA,Potencial,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,49340,Histórico 2006-2026,10
VICHADA,Sufragantes,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,15983,Histórico 2006-2026,10
VICHADA,Votos válidos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,15780,Histórico 2006-2026,10
VICHADA,Votos por candidatos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,15581,Histórico 2006-2026,10
VICHADA,Voto en blanco,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,199,Histórico 2006-2026,10
VICHADA,Votos nulos,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,140,Histórico 2006-2026,10
VICHADA,Votos no marcados,2018-05-01,PRESIDENCIA 2018 - 1,Presidencia 1V,2018,63,Histórico 2006-2026,10
AMAZONAS,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,46867,Histórico 2006-2026,11
AMAZONAS,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,19972,Histórico 2006-2026,11
AMAZONAS,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,19757,Histórico 2006-2026,11
AMAZONAS,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,19286,Histórico 2006-2026,11
AMAZONAS,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,471,Histórico 2006-2026,11
AMAZONAS,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,167,Histórico 2006-2026,11
AMAZONAS,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,48,Histórico 2006-2026,11
ANTIOQUIA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4707124,Histórico 2006-2026,11
ANTIOQUIA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2590536,Histórico 2006-2026,11
ANTIOQUIA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2547294,Histórico 2006-2026,11
ANTIOQUIA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2407681,Histórico 2006-2026,11
ANTIOQUIA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,139613,Histórico 2006-2026,11
ANTIOQUIA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,38417,Histórico 2006-2026,11
ANTIOQUIA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4825,Histórico 2006-2026,11
ARAUCA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,186930,Histórico 2006-2026,11
ARAUCA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,93490,Histórico 2006-2026,11
ARAUCA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,91739,Histórico 2006-2026,11
ARAUCA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,88519,Histórico 2006-2026,11
ARAUCA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,3220,Histórico 2006-2026,11
ARAUCA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1513,Histórico 2006-2026,11
ARAUCA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,238,Histórico 2006-2026,11
ATLANTICO,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1874725,Histórico 2006-2026,11
ATLANTICO,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,807796,Histórico 2006-2026,11
ATLANTICO,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,802350,Histórico 2006-2026,11
ATLANTICO,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,784604,Histórico 2006-2026,11
ATLANTICO,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,17746,Histórico 2006-2026,11
ATLANTICO,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4834,Histórico 2006-2026,11
ATLANTICO,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,612,Histórico 2006-2026,11
BOGOTA D.C.,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,5722581,Histórico 2006-2026,11
BOGOTA D.C.,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,3578130,Histórico 2006-2026,11
BOGOTA D.C.,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,3538391,Histórico 2006-2026,11
BOGOTA D.C.,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,3338142,Histórico 2006-2026,11
BOGOTA D.C.,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,200249,Histórico 2006-2026,11
BOGOTA D.C.,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,38322,Histórico 2006-2026,11
BOGOTA D.C.,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1417,Histórico 2006-2026,11
BOLIVAR,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1553678,Histórico 2006-2026,11
BOLIVAR,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,679640,Histórico 2006-2026,11
BOLIVAR,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,674912,Histórico 2006-2026,11
BOLIVAR,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,662279,Histórico 2006-2026,11
BOLIVAR,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,12633,Histórico 2006-2026,11
BOLIVAR,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,3944,Histórico 2006-2026,11
BOLIVAR,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,784,Histórico 2006-2026,11
BOYACA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,953505,Histórico 2006-2026,11
BOYACA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,574026,Histórico 2006-2026,11
BOYACA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,564345,Histórico 2006-2026,11
BOYACA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,543663,Histórico 2006-2026,11
BOYACA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,20682,Histórico 2006-2026,11
BOYACA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,8785,Histórico 2006-2026,11
BOYACA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,896,Histórico 2006-2026,11
CALDAS,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,792919,Histórico 2006-2026,11
CALDAS,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,446766,Histórico 2006-2026,11
CALDAS,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,434049,Histórico 2006-2026,11
CALDAS,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,407251,Histórico 2006-2026,11
CALDAS,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,26798,Histórico 2006-2026,11
CALDAS,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,11507,Histórico 2006-2026,11
CALDAS,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1210,Histórico 2006-2026,11
CAQUETA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,290249,Histórico 2006-2026,11
CAQUETA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,129933,Histórico 2006-2026,11
CAQUETA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,127971,Histórico 2006-2026,11
CAQUETA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,123059,Histórico 2006-2026,11
CAQUETA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4912,Histórico 2006-2026,11
CAQUETA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1688,Histórico 2006-2026,11
CAQUETA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,274,Histórico 2006-2026,11
CASANARE,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,276327,Histórico 2006-2026,11
CASANARE,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,178742,Histórico 2006-2026,11
CASANARE,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,175842,Histórico 2006-2026,11
CASANARE,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,169572,Histórico 2006-2026,11
CASANARE,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,6270,Histórico 2006-2026,11
CASANARE,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2674,Histórico 2006-2026,11
CASANARE,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,226,Histórico 2006-2026,11
CAUCA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,957170,Histórico 2006-2026,11
CAUCA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,509128,Histórico 2006-2026,11
CAUCA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,498722,Histórico 2006-2026,11
CAUCA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,484777,Histórico 2006-2026,11
CAUCA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,13945,Histórico 2006-2026,11
CAUCA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,8985,Histórico 2006-2026,11
CAUCA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1421,Histórico 2006-2026,11
CESAR,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,780952,Histórico 2006-2026,11
CESAR,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,404733,Histórico 2006-2026,11
CESAR,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,399772,Histórico 2006-2026,11
CESAR,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,391071,Histórico 2006-2026,11
CESAR,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,8701,Histórico 2006-2026,11
CESAR,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4547,Histórico 2006-2026,11
CESAR,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,414,Histórico 2006-2026,11
CHOCO,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,306744,Histórico 2006-2026,11
CHOCO,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,121434,Histórico 2006-2026,11
CHOCO,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,118579,Histórico 2006-2026,11
CHOCO,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,116314,Histórico 2006-2026,11
CHOCO,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2265,Histórico 2006-2026,11
CHOCO,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,2365,Histórico 2006-2026,11
CHOCO,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,490,Histórico 2006-2026,11
CONSULADOS,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,724264,Histórico 2006-2026,11
CONSULADOS,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,259497,Histórico 2006-2026,11
CONSULADOS,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,258848,Histórico 2006-2026,11
CONSULADOS,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,250501,Histórico 2006-2026,11
CONSULADOS,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,8347,Histórico 2006-2026,11
CONSULADOS,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,542,Histórico 2006-2026,11
CONSULADOS,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,107,Histórico 2006-2026,11
CORDOBA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1239455,Histórico 2006-2026,11
CORDOBA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,624885,Histórico 2006-2026,11
CORDOBA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,619494,Histórico 2006-2026,11
CORDOBA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,610279,Histórico 2006-2026,11
CORDOBA,Voto en blanco,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,9215,Histórico 2006-2026,11
CORDOBA,Votos nulos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,4537,Histórico 2006-2026,11
CORDOBA,Votos no marcados,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,854,Histórico 2006-2026,11
CUNDINAMARCA,Potencial,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1853625,Histórico 2006-2026,11
CUNDINAMARCA,Sufragantes,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1191009,Histórico 2006-2026,11
CUNDINAMARCA,Votos válidos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1166553,Histórico 2006-2026,11
CUNDINAMARCA,Votos por candidatos,2018-06-01,PRESIDENCIA 2018 - 2,Presidencia 2V,2018,1111903,Histórico 2006-2026,11
